"recorte";"agente";"ano_epidemiologico";"semana_epidemiologica";"inicio_da_semana";"casos"
"Metropolitana II";"Influenza";2023;52;"2023-12-24";0
"Metropolitana II";"Influenza";2024;1;"2023-12-31";0
"Metropolitana II";"Influenza";2024;2;"2024-01-07";0
"Metropolitana II";"Influenza";2024;3;"2024-01-14";2
"Metropolitana II";"Influenza";2024;4;"2024-01-21";0
"Metropolitana II";"Influenza";2024;5;"2024-01-28";8
"Metropolitana II";"Influenza";2024;6;"2024-02-04";11
"Metropolitana II";"Influenza";2024;7;"2024-02-11";3
"Metropolitana II";"Influenza";2024;8;"2024-02-18";8
"Metropolitana II";"Influenza";2024;9;"2024-02-25";7
"Metropolitana II";"Influenza";2024;10;"2024-03-03";12
"Metropolitana II";"Influenza";2024;11;"2024-03-10";3
"Metropolitana II";"Influenza";2024;12;"2024-03-17";7
"Metropolitana II";"Influenza";2024;13;"2024-03-24";11
"Metropolitana II";"Influenza";2024;14;"2024-03-31";9
"Metropolitana II";"Influenza";2024;15;"2024-04-07";5
"Metropolitana II";"Influenza";2024;16;"2024-04-14";10
"Metropolitana II";"Influenza";2024;17;"2024-04-21";6
"Metropolitana II";"Influenza";2024;18;"2024-04-28";2
"Metropolitana II";"Influenza";2024;19;"2024-05-05";1
"Metropolitana II";"Influenza";2024;20;"2024-05-12";5
"Metropolitana II";"Influenza";2024;21;"2024-05-19";0
"Metropolitana II";"Influenza";2024;22;"2024-05-26";1
"Metropolitana II";"Influenza";2024;23;"2024-06-02";1
"Metropolitana II";"Influenza";2024;24;"2024-06-09";2
"Metropolitana II";"Influenza";2024;25;"2024-06-16";7
"Metropolitana II";"Influenza";2024;26;"2024-06-23";3
"Metropolitana II";"Influenza";2024;27;"2024-06-30";2
"Metropolitana II";"Influenza";2024;28;"2024-07-07";2
"Metropolitana II";"Influenza";2024;29;"2024-07-14";2
"Metropolitana II";"Influenza";2024;30;"2024-07-21";1
"Metropolitana II";"Influenza";2024;31;"2024-07-28";2
"Metropolitana II";"Influenza";2024;32;"2024-08-04";6
"Metropolitana II";"Influenza";2024;33;"2024-08-11";0
"Metropolitana II";"Influenza";2024;34;"2024-08-18";2
"Metropolitana II";"Influenza";2024;35;"2024-08-25";3
"Metropolitana II";"Influenza";2024;36;"2024-09-01";1
"Metropolitana II";"Influenza";2024;37;"2024-09-08";2
"Metropolitana II";"Influenza";2024;38;"2024-09-15";1
"Metropolitana II";"Influenza";2024;39;"2024-09-22";0
"Metropolitana II";"Influenza";2024;40;"2024-09-29";2
"Metropolitana II";"Influenza";2024;41;"2024-10-06";3
"Metropolitana II";"Influenza";2024;42;"2024-10-13";1
"Metropolitana II";"Influenza";2024;43;"2024-10-20";4
"Metropolitana II";"Influenza";2024;44;"2024-10-27";4
"Metropolitana II";"Influenza";2024;45;"2024-11-03";1
"Metropolitana II";"Influenza";2024;46;"2024-11-10";1
"Metropolitana II";"Influenza";2024;47;"2024-11-17";4
"Metropolitana II";"Influenza";2024;48;"2024-11-24";3
"Metropolitana II";"Influenza";2024;49;"2024-12-01";3
"Metropolitana II";"Influenza";2024;50;"2024-12-08";2
"Metropolitana II";"Influenza";2024;51;"2024-12-15";1
"Metropolitana II";"Influenza";2024;52;"2024-12-22";1
"Metropolitana II";"Influenza";2025;1;"2024-12-29";2
"Metropolitana II";"Influenza";2025;2;"2025-01-05";2
"Metropolitana II";"Influenza";2025;3;"2025-01-12";3
"Metropolitana II";"Influenza";2025;4;"2025-01-19";0
"Metropolitana II";"Influenza";2025;5;"2025-01-26";1
"Metropolitana II";"Influenza";2025;6;"2025-02-02";1
"Metropolitana II";"Influenza";2025;7;"2025-02-09";2
"Metropolitana II";"Influenza";2025;8;"2025-02-16";0
"Metropolitana II";"Influenza";2025;9;"2025-02-23";1
"Metropolitana II";"Influenza";2025;10;"2025-03-02";0
"Metropolitana II";"Influenza";2025;11;"2025-03-09";1
"Metropolitana II";"Influenza";2025;12;"2025-03-16";0
"Metropolitana II";"Influenza";2025;13;"2025-03-23";4
"Metropolitana II";"Influenza";2025;14;"2025-03-30";5
"Metropolitana II";"Influenza";2025;15;"2025-04-06";4
"Metropolitana II";"Influenza";2025;16;"2025-04-13";5
"Metropolitana II";"Influenza";2025;17;"2025-04-20";10
"Metropolitana II";"Influenza";2025;18;"2025-04-27";15
"Metropolitana II";"Influenza";2025;19;"2025-05-04";27
"Metropolitana II";"Influenza";2025;20;"2025-05-11";28
"Metropolitana II";"Influenza";2025;21;"2025-05-18";31
"Metropolitana II";"Influenza";2025;22;"2025-05-25";26
"Metropolitana II";"Influenza";2025;23;"2025-06-01";15
"Metropolitana II";"Influenza";2025;24;"2025-06-08";8
"Metropolitana II";"Influenza";2025;25;"2025-06-15";6
"Metropolitana II";"Influenza";2025;26;"2025-06-22";5
