"agente","ano","cod6","nome","valor","z","lag_z","Ii","p_perm","p_fdr","quadrante","nivel","classe","n_vizinhos","instavel"
"vsr",2022,"330630","Volta Redonda",4.16105866893324,-0.995193537167469,-1.53673881222017,0.0994740173809644,0.2206,0.733955555555555,"LL","ns","ns",5,FALSE
"vsr",2023,"330010","Angra dos Reis",6.8221360962163,2.850818958582,-0.571038918934576,-0.0694594702646462,0.9178,0.986725274725275,"HL","ns","ns",3,FALSE
"vsr",2023,"330015","Aperibé",3.20976517411637,-0.761551963517936,-1.22400581663023,0.0397721568934125,0.6194,0.934177049180328,"LL","ns","ns",3,FALSE
"vsr",2023,"330020","Araruama",3.25934084235599,-0.711976295278314,-0.736885751384108,0.0223852430142071,0.7758,0.986725274725275,"LL","ns","ns",8,FALSE
"vsr",2023,"330022","Areal",6.75929088588485,2.78797374825054,9.41846619842616,1.12037906124507,0.0416,0.504466666666667,"HH","indicativo","HH",4,FALSE
"vsr",2023,"330023","Armação dos Búzios",1.51100653645218,-2.46031060118212,-1.58363258238824,0.166241897224648,0.6584,0.958751515151515,"LL","ns","ns",1,TRUE
"vsr",2023,"330025","Arraial do Cabo",1.80888726190534,-2.16242987572896,-1.69679771382717,0.156555461709926,0.2186,0.6256,"LL","ns","ns",4,FALSE
"vsr",2023,"330030","Barra do Piraí",6.17653254302517,2.20521540539087,-0.847777946507668,-0.0797681009397771,0.7238,0.968461971830986,"HL","ns","ns",7,FALSE
"vsr",2023,"330040","Barra Mansa",0.97153480148675,-2.99978233614755,-0.431902141695674,0.0552804056470792,0.9598,0.986725274725275,"LL","ns","ns",8,FALSE
"vsr",2023,"330045","Belford Roxo",2.68877717538323,-1.28253996225107,-1.63303740384894,0.0893641148986038,0.2572,0.639524324324324,"LL","ns","ns",4,FALSE
"vsr",2023,"330050","Bom Jardim",6.44430944476953,2.47299230713523,-0.71058943240172,-0.0749786523151674,0.9548,0.986725274725275,"HL","ns","ns",4,FALSE
"vsr",2023,"330060","Bom Jesus do Itabapoana",1.65876902811935,-2.31254810951495,-0.79790693944282,0.0787297982816579,0.8146,0.986725274725275,"LL","ns","ns",5,FALSE
"vsr",2023,"330070","Cabo Frio",2.38768455524606,-1.58363258238824,-1.76104734578878,0.11899304572589,0.1284,0.504466666666667,"LL","ns","ns",5,FALSE
"vsr",2023,"330080","Cachoeiras de Macacu",13.3635701434212,9.39225300578692,0.413599306649948,0.165747010930264,0.3748,0.783672727272727,"HH","ns","ns",7,FALSE
"vsr",2023,"330090","Cambuci",2.82624624176225,-1.14507089587205,-1.4650383175912,0.0715776573202997,0.1884,0.591866666666667,"LL","ns","ns",7,FALSE
"vsr",2023,"330093","Carapebus",2.89887419741286,-1.07244294022144,0.0493813449551196,-0.00225960865215476,0.6006,0.934177049180328,"LH","ns","ns",3,FALSE
"vsr",2023,"330095","Comendador Levy Gasparian",3.51769770366314,-0.45361943397116,-2.7951669990632,0.0540997841880621,0.02,0.504466666666667,"LL","indicativo","LL",2,FALSE
"vsr",2023,"330100","Campos dos Goytacazes",6.17481859502819,2.20350145739389,-0.795909322500695,-0.0748295362674346,0.6848,0.958751515151515,"HL","ns","ns",10,FALSE
"vsr",2023,"330110","Cantagalo",2.43605637258149,-1.53526076505281,-0.923844229996772,0.0605169486407916,0.6092,0.934177049180328,"LL","ns","ns",7,FALSE
"vsr",2023,"330115","Cardoso Moreira",2.99063051061098,-0.980686627023324,-0.439559829587787,0.0183926526687203,0.85,0.986725274725275,"LL","ns","ns",3,FALSE
"vsr",2023,"330120","Carmo",2.60068865507978,-1.37062848255452,-1.22563286678105,0.0716764143131683,0.5434,0.925792592592593,"LL","ns","ns",4,FALSE
"vsr",2023,"330130","Casimiro de Abreu",2.95856754477759,-1.01274959285671,-1.41371060765821,0.0610883948853183,0.2754,0.666757894736842,"LL","ns","ns",6,FALSE
"vsr",2023,"330140","Conceição de Macabu",5.03510706964081,1.0637899320065,0.460015621745273,0.0208797154626074,0.4482,0.841518367346939,"HH","ns","ns",6,FALSE
"vsr",2023,"330150","Cordeiro",2.3414019411443,-1.62991519649,-0.0740731408496762,0.00515135985341768,0.673,0.958751515151515,"LL","ns","ns",5,FALSE
"vsr",2023,"330160","Duas Barras",3.21701073932404,-0.754306398310263,-0.508773522258662,0.0163745137873034,0.9726,0.986725274725275,"LL","ns","ns",6,FALSE
"vsr",2023,"330170","Duque de Caxias",3.15442620858704,-0.816890929047259,4.72567563086302,-0.164711568225307,0.1124,0.504466666666667,"LH","ns","ns",7,FALSE
"vsr",2023,"330180","Engenheiro Paulo de Frontin",6.65908254684815,2.68776540921384,-1.53598530826971,-0.176146712502286,0.3322,0.77372,"HL","ns","ns",4,FALSE
"vsr",2023,"330185","Guapimirim",1.25084576289862,-2.72047137473568,9.40884617102708,-1.09213581348839,0.0082,0.4692,"LH","indicativo","LH",5,FALSE
"vsr",2023,"330187","Iguaba Grande",1.93750552388994,-2.03381161374436,-1.77739217830168,0.154237546345642,0.2544,0.639524324324324,"LL","ns","ns",3,FALSE
"vsr",2023,"330190","Itaboraí",6.00897442620422,2.03765728856992,2.81915328556009,0.245101490773846,0.1428,0.518738461538462,"HH","ns","ns",6,FALSE
"vsr",2023,"330200","Itaguaí",4.31571198544551,0.344394847811204,-0.521383642052613,-0.00766143581019157,0.9922,0.9922,"HL","ns","ns",7,FALSE
"vsr",2023,"330205","Italva",2.87838182149137,-1.09293531614293,-1.31989429111419,0.0615502370859547,0.3364,0.77372,"LL","ns","ns",6,FALSE
"vsr",2023,"330210","Itaocara",2.21030804290718,-1.76100909472712,-1.15618083374078,0.0868727330296699,0.4422,0.841518367346939,"LL","ns","ns",6,FALSE
"vsr",2023,"330220","Itaperuna",0.71600119597993,-3.25531594165437,-0.742768720776275,0.103167491695283,0.7412,0.968461971830986,"LL","ns","ns",8,FALSE
"vsr",2023,"330225","Itatiaia",1.81229940080234,-2.15901773683196,-2.72505197592869,0.251030863764203,0.1208,0.504466666666667,"LL","ns","ns",1,TRUE
"vsr",2023,"330227","Japeri",3.3666777620819,-0.604639375552407,-1.93850609640739,0.0500103296555636,0.0658,0.504466666666667,"LL","ns","ns",5,FALSE
"vsr",2023,"330230","Laje do Muriaé",3.73790140927838,-0.233415728355917,-2.61980063817786,0.0260912256411254,0.0464,0.504466666666667,"LL","indicativo","LL",2,FALSE
"vsr",2023,"330240","Macaé",2.16629348559717,-1.80502365203713,-0.73424315167211,0.0565482177502548,0.8098,0.986725274725275,"LL","ns","ns",6,FALSE
"vsr",2023,"330245","Macuco",4.08622244772637,0.114905310092063,-1.03347260208786,-0.00506681662593401,0.6994,0.960370149253731,"HL","ns","ns",4,FALSE
"vsr",2023,"330250","Magé",2.33115017965989,-1.64016695797441,12.0513300235851,-0.843371961246119,0.0584,0.504466666666667,"LH","ns","ns",3,FALSE
"vsr",2023,"330260","Mangaratiba",3.21009438290269,-0.761222754731615,1.6103084658881,-0.0523018388392322,0.2312,0.6256,"LH","ns","ns",3,FALSE
"vsr",2023,"330270","Maricá",5.85074703500298,1.87942989736868,3.50582794094878,0.281133661734746,0.114,0.504466666666667,"HH","ns","ns",5,FALSE
"vsr",2023,"330280","Mendes",2.57670749665113,-1.39460964098317,0.47857056959373,-0.0284770351166024,0.4368,0.841518367346939,"LH","ns","ns",5,FALSE
"vsr",2023,"330285","Mesquita",2.58084222288137,-1.39047491475293,-1.05123360111987,0.0623675253710521,0.605,0.934177049180328,"LL","ns","ns",5,FALSE
"vsr",2023,"330290","Miguel Pereira",2.00070057473296,-1.97061656290134,4.28193741667083,-0.360029895407731,0.1,0.504466666666667,"LH","ns","ns",8,FALSE
"vsr",2023,"330300","Miracema",1.98703180293295,-1.98428533470136,-1.11098548677301,0.0940607913836854,0.6112,0.934177049180328,"LL","ns","ns",4,FALSE
"vsr",2023,"330310","Natividade",2.78319411640761,-1.18812302122669,-1.90058314182577,0.096348377102232,0.1186,0.504466666666667,"LL","ns","ns",4,FALSE
"vsr",2023,"330320","Nilópolis",1.71598856965647,-2.25532856797783,-0.430793058533905,0.0414547822252428,0.882,0.986725274725275,"LL","ns","ns",3,FALSE
"vsr",2023,"330330","Niterói",16.9025826955003,12.931265557866,1.38627652585865,0.764868930460369,0.2072,0.614916129032258,"HH","ns","ns",2,FALSE
"vsr",2023,"330340","Nova Friburgo",4.18187716094028,0.210560023305979,0.257882741169669,0.00231683079969045,0.52,0.902641509433962,"HH","ns","ns",9,FALSE
"vsr",2023,"330350","Nova Iguaçu",2.15492192311266,-1.81639521452165,-0.725076272441283,0.0561940278736009,0.7474,0.968461971830986,"LL","ns","ns",9,FALSE
"vsr",2023,"330360","Paracambi",1.4772022845232,-2.4941148531111,-0.536836268844574,0.0571287100673593,0.9624,0.986725274725275,"LL","ns","ns",7,FALSE
"vsr",2023,"330370","Paraíba do Sul",1.45838196018305,-2.51293517745125,5.15316104621139,-0.552523966876503,0.0694,0.504466666666667,"LH","ns","ns",7,FALSE
"vsr",2023,"330380","Paraty",1.3837115442911,-2.5876055933432,2.850818958582,-0.314748623618851,0.1466,0.518738461538462,"LH","ns","ns",1,TRUE
"vsr",2023,"330385","Paty do Alferes",1.86433923556432,-2.10697790206998,8.73080011452564,-0.784892440569897,0.0668,0.504466666666667,"LH","ns","ns",4,FALSE
"vsr",2023,"330390","Petrópolis",43.6626695121727,39.6913523745384,-1.09215024150973,-1.84958546060546,0.3858,0.788746666666667,"HL","ns","ns",10,FALSE
"vsr",2023,"330395","Pinheiral",4.6266056811461,0.655288543511802,0.303868739275849,0.00849600421732045,0.4728,0.843923076923077,"HH","ns","ns",3,FALSE
"vsr",2023,"330400","Piraí",4.24990420019258,0.278587062558273,-0.452511586547307,-0.00537881699031517,0.9662,0.986725274725275,"HL","ns","ns",8,FALSE
"vsr",2023,"330410","Porciúncula",2.59351049708456,-1.37780664054975,-0.922392448405343,0.0542250713861218,0.925,0.986725274725275,"LL","ns","ns",2,FALSE
"vsr",2023,"330411","Porto Real",2.36700354811968,-1.60431358951463,-2.26029028700292,0.15472112021356,0.0538,0.504466666666667,"LL","ns","ns",3,FALSE
"vsr",2023,"330412","Quatis",2.91528058870179,-1.05603654893251,-1.98657018246977,0.0895115302941162,0.0912,0.504466666666667,"LL","ns","ns",4,FALSE
"vsr",2023,"330414","Queimados",3.65864890818986,-0.312668229444441,-1.83992340404416,0.0245459371676742,0.2286,0.6256,"LL","ns","ns",3,FALSE
"vsr",2023,"330415","Quissamã",4.86069489253029,0.889377754895989,0.731616149726317,0.0277629535410953,0.365,0.780930232558139,"HH","ns","ns",3,FALSE
"vsr",2023,"330420","Resende",1.24626516170561,-2.72505197592869,-1.95478755285666,0.227284843240412,0.093,0.504466666666667,"LL","ns","ns",4,FALSE
"vsr",2023,"330430","Rio Bonito",9.38385229242076,5.41253515478646,1.78645945627346,0.412562751251031,0.193,0.591866666666667,"HH","ns","ns",6,FALSE
"vsr",2023,"330440","Rio Claro",5.60702872890539,1.63571159127109,-0.309900078674881,-0.0216284072192473,0.8172,0.986725274725275,"HL","ns","ns",6,FALSE
"vsr",2023,"330450","Rio das Flores",3.4867146711246,-0.484602466509702,-1.13822272727423,0.0235347177075874,0.6878,0.958751515151515,"LL","ns","ns",3,FALSE
"vsr",2023,"330452","Rio das Ostras",1.04539696347992,-2.92592017415439,-1.40888662244692,0.175887363486471,0.6054,0.934177049180328,"LL","ns","ns",2,FALSE
"vsr",2023,"330455","Rio de Janeiro",6.57780143385942,2.60648429622512,-1.64883127966011,-0.183369647688971,0.1132,0.504466666666667,"HL","ns","ns",7,FALSE
"vsr",2023,"330460","Santa Maria Madalena",7.18469440618724,3.21337726855293,-0.0261337374845119,-0.00358310356878752,0.5978,0.934177049180328,"HL","ns","ns",5,FALSE
"vsr",2023,"330470","Santo Antônio de Pádua",3.20537967834277,-0.765937459291532,-1.22940847861024,0.0401777520129583,0.4096,0.8192,"LL","ns","ns",6,FALSE
"vsr",2023,"330475","São Francisco de Itabapoana",1.38849746508106,-2.58281967255324,0.865707286917327,-0.0954028346551443,0.359,0.780930232558139,"LH","ns","ns",2,FALSE
"vsr",2023,"330480","São Fidélis",1.54207150761998,-2.42924563001432,0.0195940719264813,-0.00203091734266151,0.6588,0.958751515151515,"LH","ns","ns",7,FALSE
"vsr",2023,"330490","São Gonçalo",4.86444029198292,0.893123154348619,5.61611758126819,0.214014727519696,0.062,0.504466666666667,"HH","ns","ns",3,FALSE
"vsr",2023,"330500","São João da Barra",3.49923025407507,-0.472086883559233,-0.189659107579678,0.0038202497589429,0.7272,0.968461971830986,"LL","ns","ns",2,FALSE
"vsr",2023,"330510","São João de Meriti",1.46292858056039,-2.50838855707391,-0.627750015560795,0.0671858263576923,0.9448,0.986725274725275,"LL","ns","ns",5,FALSE
"vsr",2023,"330513","São José de Ubá",3.7820443198441,-0.189272817790199,-1.78765240787983,0.0144366838533021,0.1748,0.591866666666667,"LL","ns","ns",4,FALSE
"vsr",2023,"330515","São José do Vale do Rio Preto",7.54416355492695,3.57284641729265,5.72534969042787,0.872795474138033,0.0912,0.504466666666667,"HH","ns","ns",6,FALSE
"vsr",2023,"330520","São Pedro da Aldeia",1.51354677373653,-2.45777036389777,-1.62296259178497,0.170194661325884,0.241,0.633485714285714,"LL","ns","ns",4,FALSE
"vsr",2023,"330530","São Sebastião do Alto",3.67129884893827,-0.300018288696031,-0.510988178210308,0.00654115894693848,0.976,0.986725274725275,"LL","ns","ns",6,FALSE
"vsr",2023,"330540","Sapucaia",2.55874185376901,-1.41257528386529,-0.518892476458219,0.0312741199073618,0.9448,0.986725274725275,"LL","ns","ns",4,FALSE
"vsr",2023,"330550","Saquarema",3.58036096578817,-0.390956171846135,2.15950965817059,-0.036022955729248,0.183,0.591866666666667,"LH","ns","ns",4,FALSE
"vsr",2023,"330555","Seropédica",0.872581515575885,-3.09873562205842,-0.379489754765545,0.0501742281584241,0.8952,0.986725274725275,"LL","ns","ns",6,FALSE
"vsr",2023,"330560","Silva Jardim",2.30504617223716,-1.66627096539714,2.65812445914887,-0.188980528261273,0.1316,0.504466666666667,"LH","ns","ns",5,FALSE
"vsr",2023,"330570","Sumidouro",2.77092811773845,-1.20038901989585,-0.365161429986145,0.0187026451284094,0.8712,0.986725274725275,"LL","ns","ns",6,FALSE
"vsr",2023,"330575","Tanguá",6.02936701343983,2.05804987580553,3.66618383493317,0.321933561203955,0.1156,0.504466666666667,"HH","ns","ns",5,FALSE
"vsr",2023,"330580","Teresópolis",1.53445228184888,-2.43686485578543,8.15769190438207,-0.848193351264694,0.0102,0.4692,"LH","indicativo","LH",6,FALSE
"vsr",2023,"330590","Trajano de Moraes",3.3026209795217,-0.668696158112599,0.417583462983693,-0.0119142919981269,0.4614,0.843923076923077,"LH","ns","ns",8,FALSE
"vsr",2023,"330600","Três Rios",0.893918316959148,-3.07739882067515,6.94550710746565,-0.911976952983344,0.0274,0.504466666666667,"LH","indicativo","LH",6,FALSE
"vsr",2023,"330610","Valença",3.3541843093461,-0.617132828288205,-0.523961224456426,0.0137966585997349,0.9508,0.986725274725275,"LL","ns","ns",5,FALSE
"vsr",2023,"330615","Varre-Sai",3.3146552620503,-0.656661875583998,-1.62615925709713,0.0455618131484002,0.3504,0.780930232558139,"LL","ns","ns",3,FALSE
"vsr",2023,"330620","Vassouras",3.68671696155107,-0.28460017608323,-0.524236720449868,0.00636588402996868,0.9718,0.986725274725275,"LL","ns","ns",8,FALSE
"vsr",2023,"330630","Volta Redonda",2.39912088751271,-1.57219625012159,0.355004053316896,-0.0238142104872017,0.477,0.843923076923077,"LH","ns","ns",5,FALSE
"vsr",2024,"330010","Angra dos Reis",14.5400190804613,4.63606576461684,-3.02551815292506,-0.553349616112552,0.1976,0.767433333333333,"HL","ns","ns",3,FALSE
"vsr",2024,"330015","Aperibé",8.93589350212705,-0.968059813717451,-2.59716845177172,0.099186501643073,0.3114,0.839244444444444,"LL","ns","ns",3,FALSE
"vsr",2024,"330020","Araruama",8.18995564845452,-1.71399766738998,4.99242659449461,-0.337576477016151,0.0206,0.210577777777778,"LH","indicativo","LH",8,FALSE
"vsr",2024,"330022","Areal",8.78239336991379,-1.1215599459307,0.723954906377626,-0.0320320157067082,0.6836,0.942605714285714,"LH","ns","ns",4,FALSE
"vsr",2024,"330023","Armação dos Búzios",5.36861131396279,-4.53534200188171,0.764804194935147,-0.136839212233029,0.4658,0.889442857142857,"LH","ns","ns",1,TRUE
"vsr",2024,"330025","Arraial do Cabo",9.06819006174849,-0.835763254096006,-1.10853839683964,0.0365497385901542,0.8148,0.963876923076923,"LL","ns","ns",4,FALSE
"vsr",2024,"330030","Barra do Piraí",24.798105081818,14.8941517659735,-0.775058262083333,-0.455407718494298,0.8482,0.963876923076923,"HL","ns","ns",7,FALSE
"vsr",2024,"330040","Barra Mansa",4.68848053255004,-5.21547278329446,1.45874684625654,-0.30013999813894,0.4032,0.883618181818182,"LH","ns","ns",8,FALSE
"vsr",2024,"330045","Belford Roxo",8.16069575295238,-1.74325756289212,-2.7829136070156,0.191386607508607,0.1836,0.767433333333333,"LL","ns","ns",4,FALSE
"vsr",2024,"330050","Bom Jardim",6.41800541280261,-3.48594790304188,1.21899129656441,-0.167637725286504,0.566,0.904772413793103,"LH","ns","ns",4,FALSE
"vsr",2024,"330060","Bom Jesus do Itabapoana",5.75918340995835,-4.14476990588614,-1.80808591918078,0.295644464582753,0.4584,0.889442857142857,"LL","ns","ns",5,FALSE
"vsr",2024,"330070","Cabo Frio",10.6687575107796,0.764804194935147,-0.805243529523157,-0.0242956077380659,0.8664,0.963876923076923,"HL","ns","ns",5,FALSE
"vsr",2024,"330080","Cachoeiras de Macacu",19.1074181349341,9.20346481908957,5.1507474820738,1.87013034593154,0.0244,0.22448,"HH","indicativo","HH",7,FALSE
"vsr",2024,"330090","Cambuci",8.28793815839451,-1.61601515744999,-2.29772186537104,0.146484997830681,0.1786,0.767433333333333,"LL","ns","ns",7,FALSE
"vsr",2024,"330093","Carapebus",10.4289064605051,0.524953144660648,-1.93366318188286,-0.0400453073923208,0.606,0.932065573770492,"HL","ns","ns",3,FALSE
"vsr",2024,"330095","Comendador Levy Gasparian",9.41504697131958,-0.488906344524914,-5.08826990381741,0.0981400048746608,0.0024,0.04416,"LL","confirmado","LL",2,FALSE
"vsr",2024,"330100","Campos dos Goytacazes",9.05175756719402,-0.852195748650479,-2.53090626683457,0.085087484885171,0.056,0.368,"LL","ns","ns",10,FALSE
"vsr",2024,"330110","Cantagalo",7.54917050914665,-2.35478280669785,-1.14560849341237,0.106423452282237,0.6114,0.932065573770492,"LL","ns","ns",7,FALSE
"vsr",2024,"330115","Cardoso Moreira",8.57181003233254,-1.33214328351196,-1.83875644855067,0.0966329883666087,0.618,0.932065573770492,"LL","ns","ns",3,FALSE
"vsr",2024,"330120","Carmo",9.75701714902425,-0.146936166820243,-0.804080587496712,0.00466099401557908,0.9508,0.963876923076923,"LL","ns","ns",4,FALSE
"vsr",2024,"330130","Casimiro de Abreu",14.5197550632038,4.61580174735933,1.16813252381418,0.212710792270029,0.4988,0.889442857142857,"HH","ns","ns",6,FALSE
"vsr",2024,"330140","Conceição de Macabu",7.31449904490914,-2.58945427093535,-0.497294331526645,0.0508009713969587,0.9078,0.963876923076923,"LL","ns","ns",6,FALSE
"vsr",2024,"330150","Cordeiro",9.11974913316677,-0.784204182677728,-1.02654084131561,0.0317581831488745,0.7732,0.963876923076923,"LL","ns","ns",5,FALSE
"vsr",2024,"330160","Duas Barras",8.94854383679488,-0.955409479049614,0.115432136102309,-0.00435077415730706,0.8572,0.963876923076923,"LH","ns","ns",6,FALSE
"vsr",2024,"330170","Duque de Caxias",5.45376339758852,-4.45018991825597,1.06497245269681,-0.186967956629368,0.5414,0.889442857142857,"LH","ns","ns",7,FALSE
"vsr",2024,"330180","Engenheiro Paulo de Frontin",8.70687714978892,-1.19707616605558,-3.12107057899726,0.147392585045448,0.1076,0.6187,"LL","ns","ns",4,FALSE
"vsr",2024,"330185","Guapimirim",5.77433083351811,-4.12962248232639,3.64624728232359,-0.594027747912445,0.144,0.736,"LH","ns","ns",5,FALSE
"vsr",2024,"330187","Iguaba Grande",7.97590967254819,-1.9280436432963,-1.36889246436447,0.104120550379499,0.8028,0.963876923076923,"LL","ns","ns",3,FALSE
"vsr",2024,"330190","Itaboraí",13.1387535293086,3.23480021346414,9.28878679578759,1.1853776098931,0.0012,0.04416,"HH","confirmado","HH",6,FALSE
"vsr",2024,"330200","Itaguaí",8.27136423348698,-1.63258908235752,-1.63812187955044,0.105505077513592,0.4178,0.883618181818182,"LL","ns","ns",7,FALSE
"vsr",2024,"330205","Italva",8.38000079708394,-1.52395251876056,-2.54250976148205,0.152856646358666,0.143,0.736,"LL","ns","ns",6,FALSE
"vsr",2024,"330210","Itaocara",7.08181506641207,-2.82213824943243,-1.94897256273548,0.216987278159601,0.3284,0.839244444444444,"LL","ns","ns",6,FALSE
"vsr",2024,"330220","Itaperuna",5.7341399206917,-4.1698133951528,-1.48599586614369,0.24444687148808,0.4014,0.883618181818182,"LL","ns","ns",8,FALSE
"vsr",2024,"330225","Itatiaia",6.13866122438498,-3.76529209145951,-5.17700961027015,0.76900277196882,0.0534,0.368,"LL","ns","ns",1,TRUE
"vsr",2024,"330227","Japeri",5.21911123621215,-4.68484207963235,-2.19748966118653,0.406136534171876,0.3038,0.839244444444444,"LL","ns","ns",5,FALSE
"vsr",2024,"330230","Laje do Muriaé",9.73583356743138,-0.168119748413121,-2.97590536352924,0.0197373166904483,0.3148,0.839244444444444,"LL","ns","ns",2,FALSE
"vsr",2024,"330240","Macaé",7.73931579011201,-2.16463752573249,1.61227750786737,-0.137681389526931,0.405,0.883618181818182,"LH","ns","ns",6,FALSE
"vsr",2024,"330245","Macuco",10.2082384602446,0.304285144400071,-0.510335180859562,-0.0061261343969214,0.9798,0.9798,"HL","ns","ns",4,FALSE
"vsr",2024,"330250","Magé",5.7889292716485,-4.115024044196,1.82985530556843,-0.297056724994013,0.4954,0.889442857142857,"LH","ns","ns",3,FALSE
"vsr",2024,"330260","Mangaratiba",6.55574946051751,-3.34820385532698,0.312977664908345,-0.0413404785962077,0.7466,0.953988888888889,"LH","ns","ns",3,FALSE
"vsr",2024,"330270","Maricá",18.2695123747485,8.36555905890403,9.55716541341885,3.15409183609194,0.0022,0.04416,"HH","confirmado","HH",5,FALSE
"vsr",2024,"330280","Mendes",7.82485294404264,-2.07910037180186,0.634759954102855,-0.0520637250961327,0.6942,0.942605714285714,"LH","ns","ns",5,FALSE
"vsr",2024,"330285","Mesquita",6.15307870355739,-3.75087461228711,-0.122163196630453,0.0180768684144249,0.9334,0.963876923076923,"LL","ns","ns",5,FALSE
"vsr",2024,"330290","Miguel Pereira",8.15885659883343,-1.74509671701107,-1.22440237890402,0.0842934692150196,0.54,0.889442857142857,"LL","ns","ns",8,FALSE
"vsr",2024,"330300","Miracema",8.12195598393881,-1.78199733190569,-1.94947528646475,0.137048739482977,0.48,0.889442857142857,"LL","ns","ns",4,FALSE
"vsr",2024,"330310","Natividade",8.20965285162127,-1.69430046422323,-2.79046829003805,0.186516726002182,0.1774,0.767433333333333,"LL","ns","ns",4,FALSE
"vsr",2024,"330320","Nilópolis",10.0475877198952,0.143634404050673,-0.510212494550331,-0.00289107813112609,0.9092,0.963876923076923,"HL","ns","ns",3,FALSE
"vsr",2024,"330330","Niterói",21.7707887588422,11.8668354429977,9.5816407317469,4.48564670247498,0.0442,0.338866666666667,"HH","indicativo","HH",2,FALSE
"vsr",2024,"330340","Nova Friburgo",15.1603813260182,5.25642801017375,1.21983200231672,0.252953682210164,0.4226,0.883618181818182,"HH","ns","ns",9,FALSE
"vsr",2024,"330350","Nova Iguaçu",8.67252336289756,-1.23142995294694,-1.94227243656505,0.0943561304222905,0.2266,0.833888,"LL","ns","ns",9,FALSE
"vsr",2024,"330360","Paracambi",5.28603070972768,-4.61792260611682,-2.20897922071357,0.402428326528751,0.1944,0.767433333333333,"LL","ns","ns",7,FALSE
"vsr",2024,"330370","Paraíba do Sul",5.23226468015489,-4.67168863568961,0.140162790911029,-0.0258319319670537,0.8568,0.963876923076923,"LH","ns","ns",7,FALSE
"vsr",2024,"330380","Paraty",6.24014639993057,-3.66380691591392,4.63606576461684,-0.670088906414734,0.2534,0.839244444444444,"LH","ns","ns",1,TRUE
"vsr",2024,"330385","Paty do Alferes",6.26297931139162,-3.64097400445287,0.902607585881916,-0.129648297871468,0.6318,0.9340875,"LH","ns","ns",4,FALSE
"vsr",2024,"330390","Petrópolis",23.9733316331321,14.0693783172876,-3.45374086979776,-1.91696824845165,0.0024,0.04416,"HL","confirmado","HL",10,FALSE
"vsr",2024,"330395","Pinheiral",11.8834602251634,1.9795069093189,2.96428105555024,0.231487029736307,0.3014,0.839244444444444,"HH","ns","ns",3,FALSE
"vsr",2024,"330400","Piraí",8.04076271361695,-1.86319060222754,-0.359260981613472,0.0264069108434708,0.9278,0.963876923076923,"LL","ns","ns",8,FALSE
"vsr",2024,"330410","Porciúncula",7.85683092584807,-2.04712238999643,-1.24723396667003,0.100726095630811,0.9414,0.963876923076923,"LL","ns","ns",2,FALSE
"vsr",2024,"330411","Porto Real",7.40604257042732,-2.49791074541718,-2.60300545950585,0.25650879305886,0.3124,0.839244444444444,"LL","ns","ns",3,FALSE
"vsr",2024,"330412","Quatis",12.4874193308916,2.58346601504707,-0.739315876851399,-0.0753499637374818,0.9534,0.963876923076923,"HL","ns","ns",4,FALSE
"vsr",2024,"330414","Queimados",8.7719138118957,-1.13203950394879,-2.72574385282944,0.121729793609242,0.2788,0.839244444444444,"LL","ns","ns",3,FALSE
"vsr",2024,"330415","Quissamã",8.85705556686377,-1.04689774898073,-0.972232291641728,0.0401536075101051,0.9364,0.963876923076923,"LL","ns","ns",3,FALSE
"vsr",2024,"330420","Resende",4.72694370557434,-5.17700961027015,-2.22380240128102,0.454177304006486,0.342,0.843569230769231,"LL","ns","ns",4,FALSE
"vsr",2024,"330430","Rio Bonito",31.9685761150065,22.064622799162,6.16169148732839,5.3634806614564,0.0064,0.0841142857142857,"HH","indicativo","HH",6,FALSE
"vsr",2024,"330440","Rio Claro",7.83940962831021,-2.06454368753429,-1.92691809261415,0.156941425812812,0.3576,0.843569230769231,"LL","ns","ns",6,FALSE
"vsr",2024,"330450","Rio das Flores",11.6141686228471,1.71021530700256,0.406426124942425,0.0274209607840182,0.7094,0.942605714285714,"HH","ns","ns",3,FALSE
"vsr",2024,"330452","Rio das Ostras",10.4107388939792,0.506785578134654,1.22558211081342,0.0245028681213535,0.529,0.889442857142857,"HH","ns","ns",2,FALSE
"vsr",2024,"330455","Rio de Janeiro",13.823350389053,3.9193970732085,-2.12593837603976,-0.328715511056219,0.2456,0.839244444444444,"HL","ns","ns",7,FALSE
"vsr",2024,"330460","Santa Maria Madalena",9.09981436757645,-0.804138948268044,-1.09682496637789,0.0347951479151587,0.7402,0.953988888888889,"LL","ns","ns",5,FALSE
"vsr",2024,"330470","Santo Antônio de Pádua",6.55060136741176,-3.35335194843273,-1.60826823551062,0.212758971992278,0.4788,0.889442857142857,"LL","ns","ns",6,FALSE
"vsr",2024,"330475","São Francisco de Itabapoana",6.25872302441851,-3.64523029142598,-1.88236848791682,0.270694777098542,0.7016,0.942605714285714,"LL","ns","ns",2,FALSE
"vsr",2024,"330480","São Fidélis",6.76383223760354,-3.14012107824096,-1.31601263970676,0.16302594134999,0.5256,0.889442857142857,"LL","ns","ns",7,FALSE
"vsr",2024,"330490","São Gonçalo",20.7016757204343,10.7977224045898,7.82239823845529,3.33213311171415,0.0282,0.235854545454545,"HH","indicativo","HH",3,FALSE
